Order_id,pizza_size,Order_time,amount,Order_type,pizza_name,beverages,cust_id,emp_id
01HD76C9WEARGDF81AVN4611E2,Extra Large,2023-05-17 13:45:48,1190,Offline,Hawaiian,Sprite,70-458-6537,227
01HD76C9WGRAQZ5AV0ADJZ517W,Medium,2023-07-08 22:44:37,1555,Online,Vegetarian,Iced Tea,19-752-2157,350
01HD76C9WH522TZE5QWEWY738A,Extra Large,2023-03-04 13:02:17,324,Offline,Pepperoni,Fanta,29-466-8255,904
01HD76C9WJP2VFWWPCNGBJX0D0,Small,2023-07-13 19:20:43,1917,Online,Margherita,Tea,64-360-2540,969
01HD76C9WK0B9275FXB7RPJVWK,Extra Large,2023-06-29 16:42:23,1410,Online,Neapolitan,Orange Juice,95-199-2826,763
01HD76C9WNAFWCJ2NBWGFJ6H9G,Small,2023-01-09 15:19:32,1457,Offline,Margherita,Orange Juice,44-847-2075,423
01HD76C9WP1Q4QHRB1XFYA2P5W,Large,2023-04-27 08:09:56,1642,Offline,BBQ Chicken,Iced Tea,16-345-3496,80
01HD76C9WR43BABCJH02QRB56H,Extra Large,2023-08-09 13:13:22,1758,Offline,Hawaiian,Pepsi,05-987-6787,446
01HD76C9WSXF3GBBVD3AZK95TM,Large,2023-03-08 15:26:12,166,Offline,Pepperoni,Lemonade,38-318-1919,562
01HD76C9WT22V2HQKR3THV2T8K,Small,2023-07-23 12:20:49,1067,Offline,Hawaiian,Fanta,69-169-8888,436
01HD76C9WWHGD6BF18S2SDPD1S,Large,2023-03-27 13:32:42,1811,Online,Hawaiian,Pepsi,61-038-5037,195
01HD76C9WXVHWW03V4CZZ6FXX6,Medium,2022-11-10 08:28:45,1670,Offline,Supreme,Pepsi,42-347-3496,910
01HD76C9WYW0FQJY0V1H1C6Z0X,Extra Large,2023-08-28 19:39:45,1226,Offline,Margherita,Sprite,04-537-0071,511
01HD76C9X006CE0WDV9KX6FEDP,Large,2023-07-15 13:43:29,721,Online,Vegetarian,Sprite,47-981-6331,768
01HD76C9X2V5WVXPPZ806XXZ5D,Large,2023-10-03 22:55:11,1429,Offline,Margherita,Lemonade,16-026-7269,673
01HD76C9X3S5E16V31JRVESEA1,Small,2023-01-20 22:43:37,1109,Offline,Neapolitan,Coca-Cola,62-825-6245,539
01HD76C9X5BWTZ3Q1FWSY44MBK,Small,2023-06-13 02:22:17,1268,Offline,Supreme,Pepsi,17-440-0680,906
01HD76C9X6QV9FGVWW46517C16,Large,2023-05-11 00:53:47,389,Online,Pepperoni,Lemonade,14-913-0838,715
01HD76C9X77M1FVJHWTHQHFMAK,Medium,2023-10-04 19:10:53,1683,Offline,Pepperoni,Iced Tea,43-432-9236,92
01HD76C9X90D3Y8C9Z4BWQ10XZ,Extra Large,2023-06-11 12:22:58,1033,Offline,Hawaiian,Iced Tea,36-785-3084,102
01HD76C9XAHDXW9HKGT80PEKTC,Medium,2022-11-12 04:42:33,1315,Offline,Supreme,Fanta,13-846-3189,841
01HD76C9XB6XPVMZZ6MGD6CG1T,Large,2023-06-15 03:53:41,665,Online,BBQ Chicken,Fanta,12-729-7765,958
01HD76C9XDVPJF0Y5E70H2GBEG,Small,2023-02-09 07:46:43,637,Online,Pepperoni,Pepsi,92-939-7915,363
01HD76C9XE3J2SQH76NQ32WQ22,Extra Large,2023-03-14 13:35:49,1060,Offline,Supreme,Iced Tea,26-584-0302,104
01HD76C9XFF4S47YS6MM0XVZ7N,Large,2023-01-31 08:43:43,841,Online,Pepperoni,Pepsi,20-060-2985,667
01HD76C9XH3PQQQMDJ93D830EB,Small,2023-05-31 01:31:39,1407,Offline,Supreme,Sprite,72-354-0148,411
01HD76C9XJPTNVMEH160763HVW,Large,2023-08-20 17:38:22,365,Offline,Margherita,Coffee,91-129-1842,46
01HD76C9XM661F0HVB0D03EAMZ,Medium,2023-02-03 05:25:17,1457,Offline,Supreme,Tea,95-059-8967,387
01HD76C9XNG6RK35W9Z5PK517G,Small,2023-04-19 12:41:48,588,Offline,Margherita,Tea,19-465-7914,377
01HD76C9XPJQ557SV4X9GSD3F1,Extra Large,2023-10-11 00:49:40,149,Online,Pepperoni,Water,22-932-7116,98
01HD76C9XRWVJ9NNTMMD4C3XQE,Large,2023-07-21 06:52:03,1613,Offline,Pepperoni,Coffee,79-565-7647,824
01HD76C9XSC4N9XCQ94P408MFT,Medium,2023-08-24 20:57:28,882,Offline,Hawaiian,Coca-Cola,96-383-6922,275
01HD76C9XTQA71SPCT9CK7YB3R,Large,2023-01-28 14:47:39,1417,Offline,Neapolitan,Lemonade,01-965-9636,37
01HD76C9XWMEH9CN7V08HE82NT,Medium,2022-11-20 01:05:13,168,Online,BBQ Chicken,Fanta,00-397-6665,622
01HD76C9XXX0RK53AJ6WFGKS93,Large,2023-04-23 00:44:34,1129,Offline,Neapolitan,Lemonade,78-613-7012,912
01HD76C9XYYDJJ7B06WAQ2AEWH,Large,2023-08-25 13:02:56,1862,Offline,Pepperoni,Lemonade,50-472-7242,162
01HD76C9Y0QWVEKZB8A23F9NC6,Medium,2023-07-12 05:17:33,1339,Offline,Supreme,Iced Tea,45-434-8641,283
01HD76C9Y28J4EWFG7YPYMM04W,Medium,2023-01-06 12:41:45,1856,Offline,Vegetarian,Sprite,66-250-1288,685
01HD76C9Y30C4JASF25PGN0Q2A,Extra Large,2023-01-20 14:26:46,261,Online,Supreme,Sprite,25-179-9537,388
01HD76C9Y4WEDRWZJ07VTBFWK5,Extra Large,2022-12-13 00:03:12,885,Online,Pepperoni,Orange Juice,13-512-5443,366
01HD76C9Y65HQTHPKYZCJYPQ39,Extra Large,2022-11-25 21:58:18,1683,Offline,Supreme,Water,05-650-3202,336
01HD76C9Y7YFEBT9PVKKSFNJM8,Large,2023-08-30 21:54:32,501,Online,Neapolitan,Sprite,17-585-6747,681
01HD76C9Y8ZEXCGJR3DJTAQ0N5,Small,2023-09-07 03:46:31,1214,Online,Neapolitan,Sprite,56-392-6102,522
01HD76C9YAQG8N3Q5WXNXV4P8V,Large,2023-01-29 16:49:42,1388,Online,Pepperoni,Tea,78-506-7490,653
01HD76C9YBR1M3WCYFHNMWTFY4,Small,2022-12-28 14:15:24,1553,Offline,Mushroom,Iced Tea,27-053-7574,983
01HD76C9YC68C51C621F9NZ7PH,Large,2023-02-01 18:11:46,1775,Online,BBQ Chicken,Tea,98-481-5635,135
01HD76C9YETBJYHAY7XHCZ9FQ7,Medium,2022-12-04 06:22:18,1789,Online,Hawaiian,Pepsi,18-147-1119,840
01HD76C9YFG9Y9SBR6GZR4H3M4,Small,2023-03-28 16:04:20,1444,Online,Hawaiian,Fanta,89-488-7108,564
01HD76C9YGAP3EYGKHBM3T84F1,Large,2023-09-08 11:03:04,218,Offline,Margherita,Lemonade,75-284-2621,663
01HD76C9YHF01TNF66QX0S5ZYW,Extra Large,2023-03-27 19:33:22,1153,Online,BBQ Chicken,Lemonade,80-188-9205,794
01HD76C9YKMGT9TM2XK1EQFERE,Large,2023-06-02 01:57:07,1990,Offline,BBQ Chicken,Iced Tea,23-867-8276,719
01HD76C9YM5D8Y5CWF860TE8DV,Medium,2023-01-09 10:44:24,1130,Offline,Pepperoni,Iced Tea,65-970-8811,65
01HD76C9YN92SMWT3CNTF3TZCY,Small,2022-11-12 01:58:29,324,Online,Margherita,Root Beer,58-243-0787,883
01HD76C9YPGNMDXB0RRZC01NG0,Small,2022-10-20 07:35:37,431,Online,Margherita,Water,64-141-7229,844
01HD76C9YR3G5051KWDTMT1R2Z,Extra Large,2023-10-08 23:23:12,838,Online,Margherita,Coca-Cola,97-484-9519,821
01HD76C9YSX11PM1GSF7QW2R0S,Medium,2023-05-25 19:53:40,1902,Online,Mushroom,Water,93-467-5002,967
01HD76C9YTFSVEX3SAMN3WQM4X,Medium,2023-07-05 01:31:57,235,Offline,Mushroom,Pepsi,52-771-3752,391
01HD76C9YVRAFEH7AQ7TKY7RNE,Large,2023-02-26 08:46:54,1837,Online,Vegetarian,Pepsi,52-844-4280,531
01HD76C9YXG0C7XMV2R84XECER,Large,2023-04-14 18:57:37,1016,Offline,Mushroom,Coffee,39-339-5311,849
01HD76C9YYJWHPN3YTAVEQ6DAM,Extra Large,2023-09-22 13:43:25,1474,Online,Pepperoni,Lemonade,81-542-4111,814
01HD76C9YZ788V91VT2C56DTB1,Small,2023-01-20 04:04:11,1104,Online,Mushroom,Iced Tea,43-933-3277,339
01HD76C9Z0XFFPZ8K1FQ2PW7AG,Large,2022-10-29 10:18:46,1998,Online,Mushroom,Iced Tea,87-404-4473,139
01HD76C9Z2MPSD2BP4Z25RENKD,Small,2023-09-12 00:04:24,1178,Offline,Margherita,Coffee,56-826-2995,224
01HD76C9Z3KTSX7G0QG79ZVYYK,Medium,2023-08-09 18:44:00,1458,Offline,Neapolitan,Fanta,73-084-8214,83
01HD76C9Z4J8RNRG4DV3PX5SK6,Large,2023-06-26 22:47:55,859,Offline,BBQ Chicken,Iced Tea,45-434-8641,877
01HD76C9Z6ZDHJ0J0JAYEN2J5Y,Large,2022-11-13 06:59:07,1819,Online,Supreme,Sprite,86-097-7373,311
01HD76C9Z75HH7E4STX6NWMXJJ,Extra Large,2023-07-28 23:38:59,1571,Online,Supreme,Tea,32-095-6148,220
01HD76C9Z8Q6JMZBPCVVH7GTEZ,Small,2023-09-01 22:10:31,1258,Online,Vegetarian,Sprite,24-726-5800,603
01HD76C9Z9KTZ7DGFSMDP3EQS1,Large,2023-09-19 09:45:03,999,Offline,Margherita,Lemonade,78-095-5574,597
01HD76C9ZBT78B6Q2XXGBWK8VY,Small,2023-03-11 21:01:51,583,Online,Vegetarian,Coca-Cola,31-260-8034,225
01HD76C9ZCV2HKBJBKFY0MGCAP,Small,2023-09-28 00:01:39,243,Offline,Supreme,Iced Tea,99-137-9082,1000
01HD76C9ZDHFC85XY9EWKEJG88,Small,2022-12-18 07:41:39,1174,Offline,Mushroom,Water,05-239-2770,614
01HD76C9ZFS4HK7GF00VDBAFFQ,Large,2022-11-09 08:11:14,735,Online,Mushroom,Pepsi,46-689-6564,473
01HD76C9ZGK16J2VYWK6SYWGB1,Medium,2023-07-20 18:07:52,981,Online,Hawaiian,Fanta,95-979-6835,925
01HD76C9ZJ7XW7SPAX4WAK6ARG,Extra Large,2023-08-16 17:52:07,199,Online,BBQ Chicken,Sprite,84-476-5520,517
01HD76C9ZKJKTXMD1CZ7Y1K6TE,Large,2023-01-15 09:24:47,371,Online,Neapolitan,Orange Juice,72-260-1456,924
01HD76C9ZMTRA5DQMAN2VKX989,Medium,2022-11-26 22:03:13,1874,Online,Vegetarian,Coffee,25-188-7415,662
01HD76C9ZNBQMNSB3GJJPCPXCZ,Medium,2023-08-21 17:31:35,675,Offline,Neapolitan,Fanta,57-159-1270,513
01HD76C9ZQS48CFXW6FK9VB8TN,Small,2023-03-06 17:49:02,1563,Offline,Mushroom,Fanta,06-223-2502,102
01HD76C9ZRGFYRZH0HZ7YBBZRZ,Extra Large,2023-08-22 23:00:39,920,Online,Mushroom,Iced Tea,93-733-5734,642
01HD76C9ZTH08AJ4BT8EZ3TPSG,Medium,2022-11-16 10:42:04,1475,Online,BBQ Chicken,Water,00-397-6665,800
01HD76C9ZV4HRANCP8C1T1PDDP,Extra Large,2022-11-03 00:33:34,1379,Online,Neapolitan,Coca-Cola,96-984-5306,602
01HD76C9ZW629MBCYSNANWK89X,Small,2022-12-21 18:55:04,1657,Offline,Neapolitan,Pepsi,40-095-5087,573
01HD76C9ZY88X3CQVWHXRVSEM4,Large,2023-10-04 15:14:12,745,Offline,Pepperoni,Lemonade,08-147-3958,340
01HD76C9ZZGQT3QDNT4YA2QDMP,Small,2023-02-01 06:45:02,727,Offline,Neapolitan,Iced Tea,39-650-4641,789
01HD76CA00DJV7QAG0DJEHQ267,Large,2023-01-11 08:35:13,1172,Offline,BBQ Chicken,Pepsi,15-223-2816,352
01HD76CA01M9TRGCTH4VAA5ZDD,Large,2023-09-06 18:34:39,1609,Online,Pepperoni,Coffee,69-769-1715,781
01HD76CA03NQZKYW5RHR4W6CJ5,Medium,2023-01-16 19:52:10,178,Online,Mushroom,Sprite,84-352-6270,240
01HD76CA04H76GNVEAVM65J7B4,Small,2023-04-16 16:50:27,1890,Offline,Pepperoni,Fanta,56-699-8708,425
01HD76CA057QA4RA4T204QN89F,Small,2023-02-11 21:24:29,1241,Offline,Neapolitan,Coffee,79-839-4407,991
01HD76CA07DRVVHRRXTSP5HVWY,Large,2023-03-26 10:02:43,1835,Online,Neapolitan,Fanta,42-783-2506,263
01HD76CA0878W9WRX912R11ZGK,Extra Large,2023-07-09 17:51:17,725,Offline,Hawaiian,Water,64-758-7532,733
01HD76CA0BJ1JAFYWMKB8N26D2,Large,2023-05-28 14:03:06,1809,Online,BBQ Chicken,Root Beer,82-218-0410,231
01HD76CA0C9QZW4ENF6D8K2PEF,Small,2023-01-05 11:59:57,1045,Online,Supreme,Fanta,67-314-8642,591
01HD76CA0ERZV3MDGZAVAPTHRX,Medium,2023-04-23 05:51:21,692,Offline,BBQ Chicken,Sprite,99-101-0272,115
01HD76CA0HW59G31F5HK7KYS6Q,Large,2022-11-28 01:43:43,1999,Offline,Margherita,Fanta,51-178-5109,47
01HD76CA0KT41W57PGFBJF7HN1,Extra Large,2023-08-12 09:07:11,1481,Online,Pepperoni,Iced Tea,59-424-2654,128
01HD76CA0NPFQG97AH1V373E2A,Extra Large,2023-10-07 02:05:08,1085,Online,Pepperoni,Tea,13-808-8661,424
01HD76CA0RTW7GM7BSM3D8PV3C,Extra Large,2023-04-07 16:55:28,180,Online,Supreme,Coca-Cola,74-346-2243,971
01HD76CA0TMC7SWQGY34Z8N1HJ,Small,2023-09-04 15:29:55,1695,Online,Hawaiian,Sprite,18-184-7097,462
01HD76CA0W0QRTEWY5RRR60V2K,Medium,2023-04-16 10:52:03,1455,Online,Pepperoni,Coffee,64-959-6117,803
01HD76CA0Y1ZRM4V9R1EYYZYAX,Medium,2023-03-27 21:22:21,130,Offline,Neapolitan,Water,10-214-0692,744
01HD76CA11MX1VP9WQSRZQ1X30,Medium,2023-04-10 14:40:22,425,Offline,Margherita,Coffee,41-775-3886,12
01HD76CA136DQ3C8JRV9PSDCSF,Medium,2022-11-12 09:44:30,551,Offline,Neapolitan,Water,87-288-1325,41
01HD76CA15XPCKYW32PRHENR9Y,Medium,2023-04-15 14:58:36,993,Online,Mushroom,Lemonade,46-813-3634,701
01HD76CA184CTS3XDK451KD950,Small,2023-04-01 10:35:40,1748,Offline,Vegetarian,Fanta,45-706-3441,53
01HD76CA1AR4BF92R7AX6FPQVX,Extra Large,2022-12-11 13:17:08,404,Online,Neapolitan,Orange Juice,27-284-5000,993
01HD76CA1CVB0DXVACRKMAWKJM,Medium,2023-01-29 13:54:16,1980,Online,BBQ Chicken,Coca-Cola,05-098-8078,396
01HD76CA1F5ZGYG4GBWQKWY75F,Extra Large,2022-11-24 06:39:09,1644,Online,Mushroom,Tea,59-424-2654,131
01HD76CA1H4XRHFQCK8V5FGNCH,Small,2023-01-17 13:03:27,1950,Offline,BBQ Chicken,Iced Tea,10-966-6968,542
01HD76CA1KFVV7J4JMX9N305DV,Extra Large,2023-02-25 20:17:27,596,Offline,Hawaiian,Lemonade,95-199-2826,677
01HD76CA3GPPHYQ9BH90KHP0BP,Extra Large,2023-02-14 14:58:19,590,Offline,Mushroom,Fanta,11-856-4660,32
01HD76CA3JGMD5R1VMKABPPQVQ,Medium,2023-04-11 18:30:56,1082,Offline,Pepperoni,Iced Tea,46-722-3473,46
01HD76CA3MAPY3EE9T7GN2Q7H0,Large,2022-12-21 22:21:59,761,Online,Pepperoni,Orange Juice,49-814-7302,344
01HD76CA3PA863N1972JBKYZ3R,Small,2022-10-20 22:16:02,870,Offline,Neapolitan,Lemonade,69-169-3717,99
01HD76CA3RA3R63HJJS8V6VCTY,Medium,2022-10-25 00:51:28,1427,Online,BBQ Chicken,Coca-Cola,67-230-9265,314
01HD76CA3TRKHWBMRA472V9K2Z,Medium,2023-02-04 13:14:47,749,Online,Supreme,Coca-Cola,49-833-6584,451
01HD76CA3V5XB320BT88PN7WR0,Large,2023-04-08 15:04:25,246,Online,Mushroom,Iced Tea,69-169-8888,261
01HD76CA3XADANV8510DNNNFMC,Small,2023-08-09 09:17:27,1464,Online,Hawaiian,Root Beer,10-757-4453,466
01HD76CA3Y7ADKEB915V787R48,Extra Large,2023-01-05 13:54:25,766,Online,Mushroom,Iced Tea,16-556-6523,183
01HD76CA3ZZ2K895ENDR04RT6D,Large,2023-07-01 22:16:23,1360,Online,Mushroom,Lemonade,19-752-2157,292
01HD76CA4127FYP8Y91R6VJFRV,Large,2023-09-29 02:08:30,1063,Offline,Pepperoni,Water,29-783-3762,968
01HD76CA42NEPGCS9YFV8SPT60,Extra Large,2023-08-11 10:23:21,850,Offline,Pepperoni,Fanta,72-167-4257,134
01HD76CA44RPFP3J7KY77PW1V1,Large,2022-12-25 08:24:04,1899,Offline,Margherita,Lemonade,27-861-9073,214
01HD76CA458RYYFMEQS3S6ZHDA,Small,2023-05-18 07:27:34,1319,Offline,Neapolitan,Iced Tea,15-164-7319,191
01HD76CA47BYVKMB1F96NAAW6K,Large,2023-06-02 18:20:16,863,Offline,Vegetarian,Coca-Cola,68-637-1284,207
01HD76CA489Q2MZ82N9KZV8VC6,Medium,2023-05-07 16:10:29,834,Online,Pepperoni,Sprite,38-066-6208,710
01HD76CA4A3XK0KWDWZ1X9N711,Large,2022-11-19 02:15:02,470,Online,BBQ Chicken,Iced Tea,01-304-1735,156
01HD76CA4BY88K1C3ZETM8RGEB,Medium,2023-07-26 09:26:05,1069,Online,Neapolitan,Lemonade,25-259-6681,64
01HD76CA4CV93B5W68JABYKW4R,Medium,2023-01-11 16:10:26,246,Offline,Neapolitan,Tea,67-225-9131,223
01HD76CA4E2QC29192SSPC5GBW,Small,2022-12-15 17:38:18,648,Offline,Neapolitan,Coca-Cola,95-744-0509,848
01HD76CA4FAXXRX7YSA8DF2R3E,Medium,2022-12-05 00:03:12,1486,Online,BBQ Chicken,Pepsi,20-580-3465,724
01HD76CA4GQHFZHNHS0RXTW1ZZ,Large,2023-06-07 06:14:36,300,Offline,BBQ Chicken,Coca-Cola,53-256-4361,908
01HD76CA4JGV2B9H0T2SSY8HJE,Medium,2023-04-13 09:56:26,720,Offline,Neapolitan,Sprite,43-895-2111,64
01HD76CA4K2ABX21VHQBAG1MM3,Extra Large,2023-04-27 07:19:14,1352,Offline,Vegetarian,Fanta,22-494-7753,22
01HD76CA4MQ38C2TQ63HW34BG8,Medium,2023-06-10 06:31:10,237,Online,Hawaiian,Coca-Cola,48-245-0682,270
01HD76CA4P4VF3JP827Z5HR77T,Extra Large,2023-08-29 03:54:14,1836,Online,Supreme,Fanta,14-803-9585,727
01HD76CA4QC8PX5QBPVAB797Z7,Large,2023-05-13 15:57:27,459,Offline,Mushroom,Coca-Cola,86-557-2530,351
01HD76CA4RBT0JEZ3HM45DNKGJ,Medium,2023-04-06 16:59:35,255,Online,BBQ Chicken,Tea,64-501-6552,827
01HD76CA4TYNJ9DD1R8BX2A6X4,Medium,2023-03-02 09:14:13,283,Online,Vegetarian,Orange Juice,43-933-3277,456
01HD76CA4VNQVAC3TA04PM46BG,Large,2022-10-22 01:09:02,578,Online,Margherita,Coca-Cola,97-553-8114,402
01HD76CA4W6ND67SCX1DSQ7ABX,Medium,2023-05-02 09:30:01,1634,Online,Vegetarian,Orange Juice,85-901-7149,149
01HD76CA4Y77T56KZJ0CEXR3EN,Extra Large,2023-07-12 21:46:15,1299,Online,Neapolitan,Lemonade,68-355-6914,362
01HD76CA4ZJW30TF3EC5TMWA0X,Extra Large,2022-10-24 19:15:49,1365,Online,Pepperoni,Sprite,90-989-2949,812
01HD76CA50S2608BAV3EZB49R0,Extra Large,2023-01-22 17:39:44,908,Offline,Margherita,Fanta,29-690-0626,357
01HD76CA52NSFHQP6NC0TE7AHB,Large,2023-07-31 12:47:19,1471,Online,Hawaiian,Tea,59-909-0369,256
01HD76CA53Q5W2XNQ6HJCHR8F5,Large,2023-02-02 18:01:16,807,Offline,Hawaiian,Coffee,96-984-5306,585
01HD76CA54G14C9GFV3E9HZWPH,Extra Large,2023-08-18 02:21:57,672,Online,Margherita,Root Beer,40-095-5087,430
01HD76CA56H1TJ837K44SRZ4BN,Medium,2023-01-15 02:58:01,1384,Online,Margherita,Iced Tea,78-588-3309,375
01HD76CA57QJ2ZH1M1MNCNTD7B,Small,2023-04-15 14:09:47,1904,Offline,Neapolitan,Tea,19-511-6485,192
01HD76CA58HPG2XAKHY6VNJF7K,Extra Large,2023-06-13 16:36:07,1454,Online,Supreme,Root Beer,00-984-9755,733
01HD76CA5A9RR6415TZERPGPSD,Medium,2023-09-30 21:11:20,557,Offline,Supreme,Iced Tea,45-957-3843,396
01HD76CA5BSC3DWZ822R2C862G,Medium,2023-03-05 00:32:33,1417,Offline,Vegetarian,Water,11-856-4660,383
01HD76CA5DPGARCPFNGHZRMYD1,Small,2023-08-30 13:12:15,511,Offline,Vegetarian,Sprite,46-001-5313,17
01HD76CA5E0AJHTRK0F84DPAF0,Large,2023-03-23 14:46:57,1175,Online,BBQ Chicken,Fanta,36-120-0848,223
01HD76CA5FBMW7F4M7D1CDHM7X,Large,2022-11-15 09:57:50,1212,Online,Neapolitan,Root Beer,18-933-6235,982
01HD76CA5HAGTASVFVPYK0FPBZ,Small,2023-09-16 06:10:04,1325,Online,BBQ Chicken,Fanta,43-120-3935,821
01HD76CA5JA62V339G57HRHC81,Small,2023-03-14 01:48:44,1461,Offline,Vegetarian,Coffee,35-384-8745,133
01HD76CA5MN9J4Z72N0EZWHGB6,Small,2023-02-10 15:20:37,1430,Offline,BBQ Chicken,Root Beer,83-413-1355,659
01HD76CA5N121XG87JRXNATDXM,Large,2022-10-24 20:36:32,1172,Offline,Margherita,Tea,36-519-3333,220
01HD76CA5QSD8JBJHDMRV3Q82X,Medium,2022-10-30 05:41:02,1035,Offline,Margherita,Pepsi,20-972-3834,36
01HD76CA5RYWF9JWQA3HGMJ8KQ,Medium,2022-11-13 05:35:09,1088,Online,Neapolitan,Water,77-106-1134,426
01HD76CA5TYV3AXA936SZNFDFK,Small,2023-06-03 10:15:29,518,Online,Vegetarian,Sprite,12-353-2352,773
01HD76CA5V0DJEFRQNDQXFNHVS,Medium,2022-10-21 04:11:44,1281,Offline,Mushroom,Coffee,17-955-7513,812
01HD76CA5XJFFQ4SVRFA50P1DV,Large,2023-05-04 19:29:40,1507,Online,Vegetarian,Sprite,39-353-4389,542
01HD76CA5YJKV8YSTMC5D45FS0,Large,2023-05-21 06:02:04,479,Offline,Hawaiian,Water,34-000-4391,89
01HD76CA5ZPBJZ1JJRNMZ81EGQ,Medium,2023-09-05 04:30:19,1773,Online,Margherita,Pepsi,65-306-8459,720
01HD76CA61FKZAWQ0TW6W2VP2P,Small,2023-07-13 14:37:27,585,Online,Mushroom,Orange Juice,06-426-0085,334
01HD76CA63EMKWD118MKBNN9GR,Medium,2023-06-30 21:02:12,435,Offline,Margherita,Root Beer,49-785-2549,721
01HD76CA6650BZRDMEZ1E69DYP,Extra Large,2023-09-13 18:51:31,167,Online,Neapolitan,Coca-Cola,24-228-0447,706
01HD76CA67HT7SYMZBPPATRA4X,Small,2022-10-29 10:28:55,1688,Online,Hawaiian,Fanta,42-347-3496,748
01HD76CA6853JCD3S85GZNKZ64,Large,2022-12-16 00:03:23,1677,Online,Margherita,Water,15-752-8369,120
01HD76CA6AXQJ0M7NQRRMWVG2S,Medium,2022-12-08 12:26:12,948,Online,Neapolitan,Iced Tea,29-216-7213,6
01HD76CA6B8C4M7M7JXY9YR1FA,Medium,2023-05-01 23:28:24,1197,Online,Margherita,Lemonade,94-633-4124,228
01HD76CA6CMXY7PTVTKTC173A6,Large,2022-12-30 22:45:22,1827,Online,Margherita,Coffee,66-844-2928,186
01HD76CA6E6PQDM83MC55WD9EA,Medium,2023-08-24 22:24:35,425,Online,Neapolitan,Root Beer,20-364-2451,147
01HD76CA6GVQY2DNZBGF9H1DV0,Medium,2022-11-15 18:42:12,1893,Online,Vegetarian,Water,94-633-4124,110
01HD76CA6HNX4T7NE9F4FJW380,Extra Large,2023-10-11 16:25:59,1079,Offline,Vegetarian,Tea,86-426-4065,868
01HD76CA6KZTT6R0F289YMWAQ9,Extra Large,2023-01-04 07:29:49,413,Online,Mushroom,Orange Juice,41-893-9869,944
01HD76CA6M221FXYDMB6XECE6X,Extra Large,2023-05-31 12:17:26,1531,Online,Hawaiian,Root Beer,39-650-4641,856
01HD76CA6RCSMMN79A34SEC51X,Small,2023-01-07 15:49:36,580,Online,Supreme,Tea,46-687-2689,298
01HD76CA6T414W6CZ3SCZYM41R,Large,2023-02-20 05:03:34,1478,Online,Hawaiian,Sprite,43-589-8313,848
01HD76CA6VZRDR22KE5HMBEHCD,Large,2023-05-29 16:25:25,1426,Online,Hawaiian,Water,61-365-6009,233
01HD76CA6WY7YZY22MXKKATXWD,Small,2023-07-15 04:04:12,862,Online,Mushroom,Tea,72-870-6293,444
01HD76CA6YXJV74WHG0B8GJW3M,Medium,2022-12-14 06:43:24,1936,Online,Hawaiian,Lemonade,26-849-6470,375
01HD76CA6ZK1Z814HMJHHWBDBT,Medium,2023-01-04 14:35:23,1317,Online,Hawaiian,Water,05-987-6787,214
01HD76CA711WMW3GY8DPGD2TSH,Extra Large,2022-10-28 19:56:32,635,Offline,Pepperoni,Sprite,64-257-3007,20
01HD76CA721DF89SZ6XYXE2KV5,Medium,2023-02-04 07:38:26,815,Offline,Supreme,Root Beer,49-390-4039,126
01HD76CA732CNBG9NVH85QB7MS,Large,2022-11-20 09:27:42,144,Offline,Hawaiian,Iced Tea,20-430-6767,906
01HD76CA750ZYMGJWMA3VFS0Z8,Extra Large,2023-09-26 05:14:04,1868,Offline,Vegetarian,Water,48-814-0608,913
01HD76CA76P4QDC60HF2BES3DZ,Small,2023-04-05 17:40:37,227,Online,Hawaiian,Pepsi,70-304-4483,550
01HD76CA77KDXSJT6HXQVA0Y7D,Small,2023-04-08 08:10:28,144,Online,Supreme,Sprite,97-730-8580,938
01HD76CA79NPF5QZNERKSPJNQ6,Small,2023-02-05 16:10:47,513,Offline,Mushroom,Pepsi,93-774-5420,172
01HD76CA7AKG7GD7KMV1QZ74E5,Large,2023-06-02 16:58:29,1682,Online,BBQ Chicken,Coffee,05-935-6808,492
01HD76CA7CCABQNPEDMFC38ZVS,Small,2023-08-24 15:08:49,1047,Online,Hawaiian,Lemonade,30-567-3775,12
01HD76CA7D6NJJEVK1DYARHJ12,Medium,2023-06-05 20:59:14,678,Offline,Vegetarian,Orange Juice,74-412-0353,725
01HD76CA7ECDV6C5AZM2NJGN0E,Extra Large,2023-07-28 13:14:38,1805,Online,Vegetarian,Pepsi,09-247-5615,12
01HD76CA7G237QV430PWXWH8X4,Extra Large,2022-12-10 07:02:38,988,Online,BBQ Chicken,Water,16-026-7269,337
01HD76CA7HHYTMPY852ZSYE2DM,Medium,2023-01-11 03:35:58,1844,Online,Hawaiian,Water,17-972-2753,365
01HD76CA7KPRB3519WT6ZT2PRQ,Small,2023-08-05 21:13:25,1291,Online,Vegetarian,Fanta,16-973-4341,525
01HD76CA7M7Y930T7H5EHNEJ34,Medium,2023-10-02 17:12:41,178,Online,Supreme,Root Beer,59-350-2199,970
01HD76CA7P82QY7KJPGCRFENT5,Extra Large,2022-11-24 15:40:07,870,Offline,Hawaiian,Root Beer,85-901-7149,957
01HD76CA7SBXW2RNHMKA34YPSM,Medium,2022-12-04 16:00:27,1881,Online,Supreme,Root Beer,54-161-0339,465
01HD76CA7WYZ5982YMTK22FCDM,Large,2022-12-20 14:05:35,1973,Online,Hawaiian,Pepsi,43-933-3277,727
